UMAP1,UMAP2,label,sentence
3.8003297,8.965846,random_legal_game_sequences,Nh3 e6 Nf4 h6 f3
8.603416,10.301243,random_legal_game_sequences,h4 h6 Na3 Nf6 e4
6.9753375,8.372617,random_legal_game_sequences,g4 e6 d3 Ba3 Nd2
11.479162,8.320838,random_legal_game_sequences,b3 d6 Ba3 a6 g3
6.9325385,9.155033,random_legal_game_sequences,Na3 d5 Nc4 Bd7 Nf3
6.677135,9.2110195,random_legal_game_sequences,d4 Nf6 Nd2 Na6 b3
8.311868,7.4391108,random_legal_game_sequences,c3 c6 e3 Qc7 e4
3.936159,7.4536023,random_legal_game_sequences,f4 Nh6 b3 g6 h3
12.401643,7.087903,random_legal_game_sequences,b4 c6 c4 g6 e3
12.341049,8.022028,random_legal_game_sequences,a3 b5 e4 h6 g4
7.427943,6.8019595,random_legal_game_sequences,c4 e6 Qc2 Ne7 Na3
3.1006532,8.810719,random_legal_game_sequences,Nh3 e6 c4 Qg5 b4
4.198557,8.896654,random_legal_game_sequences,Nh3 b6 Ng5 a6 b4
10.942294,11.415018,random_legal_game_sequences,c3 Na6 c4 e5 c5
8.243215,10.920166,random_legal_game_sequences,g4 e5 Nf3 Bd6 a4
9.040543,11.177201,random_legal_game_sequences,d3 Nc6 Nf3 Nb4 a4
13.007462,7.5336356,random_legal_game_sequences,d4 g5 f4 c6 h3
6.109748,10.20961,random_legal_game_sequences,Nc3 b5 Na4 g5 Nf3
10.056854,9.335729,random_legal_game_sequences,h4 Nc6 c4 e5 Rh2
11.776597,7.2195864,random_legal_game_sequences,g4 h6 h3 b6 e3
10.540365,7.184611,random_legal_game_sequences,b3 h5 e3 c6 Bb2
9.793246,6.712216,random_legal_game_sequences,d3 e6 Kd2 Bb4+ Ke3
5.3022256,8.061897,random_legal_game_sequences,b4 Na6 Nc3 Nb8 Nh3
10.765274,8.333742,random_legal_game_sequences,f4 f5 b3 g5 Ba3
8.971589,10.317655,random_legal_game_sequences,c4 a6 Na3 f5 c5
5.7989078,8.105799,random_legal_game_sequences,f4 d6 Nc3 Kd7 Nh3
8.198214,11.270611,random_legal_game_sequences,c3 a5 Nf3 h6 c4
7.66029,5.0790553,random_legal_game_sequences,h3 Nc6 e3 e6 Qe2
9.747688,10.342237,random_legal_game_sequences,d4 Nf6 h4 g6 Bg5
4.06234,7.5337753,random_legal_game_sequences,g3 Nh6 b3 f5 f4
7.5915494,6.6658363,random_legal_game_sequences,c4 e6 Qb3 Na6 Qg3
8.865118,10.362892,random_legal_game_sequences,h3 Na6 Rh2 Nf6 e3
10.955387,6.9842057,random_legal_game_sequences,h3 f6 g4 f5 Bg2
5.990293,7.677852,random_legal_game_sequences,b4 b5 f3 Bb7 Nh3
5.842203,10.647663,random_legal_game_sequences,Nc3 f6 b4 e5 Nb1
6.129186,10.133739,random_legal_game_sequences,Nc3 b6 Na4 Nf6 h4
5.259495,10.560741,random_legal_game_sequences,Nf3 g6 d4 g5 c4
8.7946,7.542838,random_legal_game_sequences,h4 e5 Rh3 Qxh4 d4
8.583372,6.806876,random_legal_game_sequences,g4 g6 c3 h6 Qb3
8.945294,8.450689,random_legal_game_sequences,d3 d6 g3 Bd7 Nf3
12.483817,8.164611,random_legal_game_sequences,a4 a5 b4 h6 d4
11.751677,6.695074,random_legal_game_sequences,c3 e5 a3 b5 e4
9.536429,11.128788,random_legal_game_sequences,e4 Nf6 Ne2 h6 d3
12.329738,7.643703,random_legal_game_sequences,h3 g5 f3 a5 b4
5.631172,6.804512,random_legal_game_sequences,e3 c5 f4 Nh6 Qf3
12.96679,7.894016,random_legal_game_sequences,a3 e5 c4 f5 h4
10.835528,9.181208,random_legal_game_sequences,a3 b5 d4 d6 Ra2
4.7121,7.806886,random_legal_game_sequences,d3 g6 Nh3 c6 b3
4.262359,7.469646,random_legal_game_sequences,e3 Nh6 b4 e6 Nf3
8.463511,5.9345326,random_legal_game_sequences,e4 d5 Qf3 f5 b4
8.947658,9.137339,random_legal_game_sequences,e3 g6 Ba6 h6 Nc3
7.691234,8.972372,random_legal_game_sequences,d3 c5 a4 Nf6 f4
7.6969337,4.9876776,random_legal_game_sequences,e3 b5 b4 a6 Qe2
12.051257,7.0387626,random_legal_game_sequences,g3 g6 h3 c5 c3
4.7883654,7.7892723,random_legal_game_sequences,a3 b5 Nh3 c6 b4
12.492916,7.2253375,random_legal_game_sequences,b4 h6 d4 e6 e4
8.116533,6.48196,random_legal_game_sequences,e4 c5 Qh5 Nc6 d3
5.889907,9.949786,random_legal_game_sequences,Nf3 Nc6 Ne5 Nb4 h4
3.9288201,7.676368,random_legal_game_sequences,e3 Nh6 h3 e5 Rh2
10.723355,8.841099,random_legal_game_sequences,b3 a5 b4 Ra7 f3
5.608699,8.023489,random_legal_game_sequences,g3 b6 Nf3 Nh6 Ng1
11.197445,7.392961,random_legal_game_sequences,b4 h6 Bb2 c5 a4
10.112958,11.210995,random_legal_game_sequences,a3 Nc6 b3 a5 c3
7.7199464,6.5517797,random_legal_game_sequences,b4 Na6 e3 e6 Qg4
12.282409,7.618511,random_legal_game_sequences,h3 g6 f4 a5 d4
12.275966,6.7771897,random_legal_game_sequences,b3 g6 e4 b5 g4
11.100612,7.0487633,random_legal_game_sequences,a3 e6 b4 c5 bxc5
9.381815,6.2495165,random_legal_game_sequences,h4 c6 e3 Qa5 Ba6
3.6186202,8.595959,random_legal_game_sequences,Nh3 b5 a3 d5 Nf4
10.645953,7.1574883,random_legal_game_sequences,g3 a5 d3 c5 Bg5
10.636705,11.512009,random_legal_game_sequences,b4 Na6 g4 Nc5 b5
7.703161,7.6787705,random_legal_game_sequences,Nc3 e6 e3 Qf6 Bb5
5.1822553,7.386691,random_legal_game_sequences,Nc3 b6 a3 Nh6 Ra2
7.6482577,11.649827,random_legal_game_sequences,f3 e6 Nc3 Qg5 f4
4.2401147,8.260953,random_legal_game_sequences,Na3 Nh6 Nc4 a6 c3
13.334116,6.8065796,random_legal_game_sequences,g4 g6 a3 f5 d3
8.388875,7.3613133,random_legal_game_sequences,a3 c5 h4 Qb6 f4
8.639454,9.707185,random_legal_game_sequences,b4 e6 Na3 h6 Nb1
5.3684006,9.678878,random_legal_game_sequences,Nf3 c6 Ng5 d6 Na3
6.324003,10.403447,random_legal_game_sequences,Na3 Nc6 d3 Na5 Rb1
9.348316,10.946965,random_legal_game_sequences,g3 Nc6 d4 Rb8 Be3
5.2513294,6.6536727,random_legal_game_sequences,a4 a5 f4 Nh6 b3
8.765095,9.000366,random_legal_game_sequences,g3 a5 a3 Ra6 Nf3
6.306312,11.857338,random_legal_game_sequences,Na3 b6 h3 h6 g4
12.814602,7.3396626,random_legal_game_sequences,c4 c5 g3 f6 g4
8.59261,11.180205,random_legal_game_sequences,e3 Na6 Nf3 b6 d3
6.9420385,6.812069,random_legal_game_sequences,c4 e5 Qc2 Nh6 Kd1
4.173303,8.913907,random_legal_game_sequences,Nh3 g5 Ng1 d6 a4
5.8388495,7.0708175,random_legal_game_sequences,e4 f6 Ba6 Nh6 Qf3
10.0078,7.435526,random_legal_game_sequences,g3 c6 Bh3 g5 Bg4
12.405167,6.7445054,random_legal_game_sequences,c3 h5 g4 g5 a4
9.829726,10.250303,random_legal_game_sequences,d3 Nc6 h4 f5 Na3
10.57431,7.1753716,random_legal_game_sequences,g3 a6 b3 a5 Bb2
9.613272,10.651003,random_legal_game_sequences,f4 Nf6 e3 a6 Nc3
11.997267,7.821231,random_legal_game_sequences,d3 e6 a4 Ke7 f3
5.172024,8.617852,random_legal_game_sequences,Nf3 h6 a4 Na6 Nh4
12.222927,6.879015,random_legal_game_sequences,a3 c5 g4 e5 a4
6.242809,9.117254,random_legal_game_sequences,c4 Nf6 d3 g5 Nd2
8.91101,6.5840087,random_legal_game_sequences,c4 e5 e4 a5 Qg4
11.429246,8.054996,random_legal_game_sequences,e4 c6 Ne2 a6 a4
5.3061557,10.558155,random_legal_game_sequences,Nf3 d5 d4 e6 e4
7.638916,11.124591,random_legal_game_sequences,b4 a5 Nc3 Na6 f3
9.060122,9.293765,random_legal_game_sequences,g3 g6 g4 h6 Nc3
4.371411,9.156896,random_legal_game_sequences,Nf3 g5 Nh4 a5 a3
11.9435,7.8622913,random_legal_game_sequences,f3 h6 d3 a6 c4
4.9782615,10.798172,random_legal_game_sequences,Nc3 Nc6 d3 f5 Be3
11.913033,6.8579264,random_legal_game_sequences,c4 b6 h3 f5 a3
3.3191476,8.826725,random_legal_game_sequences,Nh3 a5 b4 g5 d3
6.876226,10.777182,random_legal_game_sequences,Na3 g5 Nf3 Nc6 e4
10.852698,8.46198,random_legal_game_sequences,b4 b5 Bb2 Ba6 a3
6.4365616,10.388362,random_legal_game_sequences,Na3 c6 d4 b6 Rb1
12.162873,7.2685018,random_legal_game_sequences,d3 h5 h4 e5 c3
8.164385,10.69463,random_legal_game_sequences,a4 e5 Nf3 Bc5 Ra3
10.084144,9.15016,random_legal_game_sequences,h4 h6 b4 g5 Rh2
7.9807353,9.04152,random_legal_game_sequences,h4 b6 g3 Nf6 a3
4.723116,7.846356,random_legal_game_sequences,d3 a6 Nh3 b6 a4
12.25315,6.678284,random_legal_game_sequences,c3 c6 g3 g5 a4
7.528716,7.708813,random_legal_game_sequences,Na3 e6 Nf3 Qe7 c3
10.545194,7.1982784,random_legal_game_sequences,b3 d6 a3 d5 Bb2
12.867677,7.057677,random_legal_game_sequences,f3 f5 g3 h5 e4
7.7977633,9.025289,random_legal_game_sequences,d4 a6 b4 Nf6 b5
7.746901,6.3574276,random_legal_game_sequences,g3 Nc6 e3 g5 Qg4
5.228323,7.073074,random_legal_game_sequences,h3 d5 a4 Nh6 Ra2
9.931577,6.615204,random_legal_game_sequences,f3 f6 Kf2 d6 Ke3
9.005769,10.787911,random_legal_game_sequences,f4 Nf6 b3 Ng4 h3
12.996721,8.050678,random_legal_game_sequences,a3 f5 d4 f4 g4
4.1986327,8.27136,random_legal_game_sequences,Na3 Nh6 g3 b6 h4
11.752991,9.070735,random_legal_game_sequences,a4 f5 Ra2 e5 d4
13.200975,7.5370216,random_legal_game_sequences,c4 a6 e3 g6 d4
5.1839232,7.341559,random_legal_game_sequences,d3 Nc6 Nc3 Nh6 Be3
5.364945,10.473727,random_legal_game_sequences,Nf3 g6 d4 h6 c4
9.783673,7.0458455,random_legal_game_sequences,e3 e6 b3 Bb4 Ke2
4.87035,8.064077,random_legal_game_sequences,g4 d5 Nh3 c5 Ng5
12.512153,7.3028607,random_legal_game_sequences,e4 h6 c3 f6 h3
3.3281064,8.7546625,random_legal_game_sequences,Nh3 e6 e3 c6 d4
11.713663,7.774842,random_legal_game_sequences,c3 d6 a3 h6 e3
13.466298,6.9602294,random_legal_game_sequences,f4 d6 h3 f6 d3
6.696745,9.262286,random_legal_game_sequences,d4 a5 Nd2 d5 Nb3
3.3461213,8.794414,random_legal_game_sequences,Nh3 d5 b3 c6 a4
12.394137,8.293428,random_legal_game_sequences,a4 a5 e3 e6 d3
7.5456505,7.7595468,random_legal_game_sequences,Na3 e5 Nb1 Qf6 d3
11.889699,6.8546824,random_legal_game_sequences,b3 d6 g3 h5 c4
8.680135,5.8881216,random_legal_game_sequences,c3 f6 Qc2 c5 d4
7.899821,6.2216268,random_legal_game_sequences,e3 Nf6 f4 c5 Qf3
4.546038,7.8895144,random_legal_game_sequences,b3 h6 Nh3 d5 g3
11.882308,7.9454036,random_legal_game_sequences,d3 g5 h3 a6 b4
5.6331315,10.403228,random_legal_game_sequences,Nf3 b5 d4 h6 Bg5
11.692149,7.058384,random_legal_game_sequences,e3 c5 c3 h5 b4
10.631579,7.252707,random_legal_game_sequences,a3 d5 d3 a5 Bg5
9.660978,7.5488048,random_legal_game_sequences,c4 g6 g3 Bh6 b3
10.651689,9.952715,random_legal_game_sequences,h3 d6 b4 c5 Na3
9.924882,11.198997,random_legal_game_sequences,b3 Nc6 h3 e6 b4
10.093827,6.754223,random_legal_game_sequences,c3 g5 e3 b6 Ke2
8.404849,7.344768,random_legal_game_sequences,b4 c6 h4 Qb6 a3
5.085912,8.414206,random_legal_game_sequences,Nf3 b5 d4 c5 Nh4
7.4344172,10.419937,random_legal_game_sequences,e4 f6 h3 Na6 b4
10.087522,9.011252,random_legal_game_sequences,h4 d5 e3 h6 Rh2
12.125782,7.832447,random_legal_game_sequences,h3 h6 f3 a6 e4
7.7661943,11.479604,random_legal_game_sequences,b4 f5 Nc3 b6 a4
9.820071,11.313635,random_legal_game_sequences,g3 Nc6 f4 f6 a4
5.6511116,7.799819,random_legal_game_sequences,g3 b6 a4 Nf6 Nh3
13.261852,6.7077436,random_legal_game_sequences,f4 d6 h3 c5 f5
10.611316,8.144959,random_legal_game_sequences,b4 g6 g4 Bg7 Ba3
12.755506,7.9897823,random_legal_game_sequences,a4 g5 b4 g4 f3
8.444483,9.1279125,random_legal_game_sequences,g4 e5 b3 Ne7 Nf3
5.2102084,6.582357,random_legal_game_sequences,c4 f6 e3 Nh6 a4
5.446465,6.903932,random_legal_game_sequences,b3 d5 b4 Nh6 Nh3
7.682045,5.0079093,random_legal_game_sequences,e3 e6 a3 b5 Qe2
8.498538,6.0074663,random_legal_game_sequences,c3 h6 Qb3 g5 c4
8.249999,7.9068108,random_legal_game_sequences,b4 c6 Na3 Qc7 Nc4
12.174816,7.076676,random_legal_game_sequences,c3 c6 h4 f5 d4
7.7315655,9.34782,random_legal_game_sequences,d4 b6 d5 Nc6 Bd2
10.889131,7.3568177,random_legal_game_sequences,e4 a6 g4 f6 Bc4
3.925877,7.5121603,random_legal_game_sequences,h4 Nh6 g3 f6 Bh3
4.192252,7.47908,random_legal_game_sequences,f3 Nh6 a4 d5 Ra2
6.9550195,11.531884,random_legal_game_sequences,Na3 a6 Nc4 h5 e4
7.7515287,8.926163,random_legal_game_sequences,d3 c5 a3 Nf6 b3
4.8773685,8.78904,random_legal_game_sequences,Nf3 Na6 b4 Nh6 Ne5
4.8840055,8.499025,random_legal_game_sequences,Na3 g5 g4 a6 Nh3
9.274425,6.208067,random_legal_game_sequences,c4 d6 h4 f5 Qa4+
4.3085737,7.6221776,random_legal_game_sequences,f3 Nh6 c3 g5 Qb3
12.75403,7.440837,random_legal_game_sequences,d4 d6 b3 d5 h4
9.725231,9.489744,random_legal_game_sequences,h3 g5 Na3 e5 Rh2
8.258073,6.0733423,random_legal_game_sequences,c3 Na6 Qb3 f5 Qb5
10.943557,9.231259,random_legal_game_sequences,a4 f6 g3 c5 Ra3
8.455181,9.274631,random_legal_game_sequences,a3 g5 d3 Na6 Nf3
8.855857,10.186788,random_legal_game_sequences,c4 e5 Na3 e4 b3
5.6840696,7.9370456,random_legal_game_sequences,b3 e6 Nh3 Ne7 Ng1
6.9392357,10.151618,random_legal_game_sequences,Na3 b5 f4 Nc6 Nb1
9.212816,10.960533,random_legal_game_sequences,d4 Nc6 f4 Nb8 Nc3
8.38924,6.321156,random_legal_game_sequences,e3 f5 Qh5+ g6 b3
5.9794555,10.005306,random_legal_game_sequences,Nf3 Na6 Rg1 Nf6 e3
10.753548,7.6203303,random_legal_game_sequences,a3 b6 g4 Ba6 Bg2
4.799292,9.056826,random_legal_game_sequences,Nf3 Nh6 Ng1 Ng4 b3
8.490543,7.9078574,random_legal_game_sequences,a3 f5 e3 Kf7 Qf3
10.477545,9.490591,random_legal_game_sequences,b3 g6 Bb2 a6 Na3
13.491721,6.923504,random_legal_game_sequences,f4 d6 a3 f5 d4
7.526952,9.376392,random_legal_game_sequences,g4 g6 Bg2 Nc6 d4
5.2604637,10.037008,random_legal_game_sequences,Nf3 g6 Nd4 g5 g4
10.75834,7.557715,random_legal_game_sequences,e4 b5 a3 h5 Bd3
5.5430474,7.621662,random_legal_game_sequences,a4 h5 d3 b5 Nh3
11.846212,8.019362,random_legal_game_sequences,h3 e5 d4 Be7 dxe5
9.488839,11.215278,random_legal_game_sequences,f4 Nf6 Kf2 h6 d4
4.005672,7.3359275,random_legal_game_sequences,b3 Nh6 f4 b5 d4
11.773122,6.925907,random_legal_game_sequences,e3 b6 h3 f5 a3
10.822938,11.365695,random_legal_game_sequences,a4 Na6 b3 g6 c3
12.4688,7.8618846,random_legal_game_sequences,a3 h5 a4 d5 c4
4.701601,8.953647,random_legal_game_sequences,Nf3 Nh6 b4 Ng4 a3
9.681004,9.055051,random_legal_game_sequences,e4 e5 b4 Bc5 Ne2
5.6059265,7.5420394,random_legal_game_sequences,e4 b6 Be2 d6 Nh3
5.8673873,10.380321,random_legal_game_sequences,Nf3 d5 Na3 c6 c4
5.191813,6.591976,random_legal_game_sequences,h4 h5 f3 Nh6 e4
13.051367,7.0744004,random_legal_game_sequences,f4 b5 g4 Bb7 h4
7.8583665,11.672864,random_legal_game_sequences,f4 b6 Nc3 g5 d4
3.7824938,8.513551,random_legal_game_sequences,Nh3 Na6 a3 h5 Nf4
4.97945,7.7210298,random_legal_game_sequences,c4 c5 Nh3 Qc7 b4
10.92574,9.196415,random_legal_game_sequences,a4 c6 f4 e5 Ra2
7.8894043,9.114906,random_legal_game_sequences,f4 b6 b3 Nf6 f5
12.712655,6.6120353,random_legal_game_sequences,f4 b6 c4 c5 b4
10.850687,7.23932,random_legal_game_sequences,e4 a6 a3 f5 Bxa6
7.5274663,7.7796364,random_legal_game_sequences,Na3 e6 Nb5 Qf6 f3
9.245064,6.1780696,random_legal_game_sequences,c3 c5 f4 d6 Qa4+
6.111425,10.092928,random_legal_game_sequences,Nf3 g6 h4 Nc6 a4
11.153889,11.423171,random_legal_game_sequences,g4 Na6 f3 b5 g5
11.019532,11.6324,random_legal_game_sequences,f3 Na6 h4 h6 g4
8.832837,9.774312,random_legal_game_sequences,f3 b6 Na3 b5 Nc4
11.100681,11.380833,random_legal_game_sequences,b4 Na6 h4 g5 c4
8.674095,9.5323925,random_legal_game_sequences,b4 d5 Nc3 f6 Nxd5
9.682839,11.220477,random_legal_game_sequences,d4 Nf6 e3 b6 f4
8.692416,6.7078366,random_legal_game_sequences,d4 g6 g4 c5 Qd3
10.957563,11.33216,random_legal_game_sequences,h3 Na6 g4 b5 c3
12.508045,7.912493,random_legal_game_sequences,d4 h5 d5 a5 h4
7.586219,5.684573,random_legal_game_sequences,e3 d6 Qe2 Nc6 Nf3
8.918615,10.2779255,random_legal_game_sequences,f4 h6 Na3 f5 d4
12.034366,6.614873,random_legal_game_sequences,c3 c5 e3 f5 g3
11.954744,7.3296747,random_legal_game_sequences,f3 f6 g3 b6 c3
11.775553,7.11087,random_legal_game_sequences,h3 g6 c4 d5 b4
10.953139,11.468284,random_legal_game_sequences,b3 Na6 d3 d5 b4
12.819478,6.996611,random_legal_game_sequences,b4 b5 h4 d5 g3
4.3087664,7.4489293,random_legal_game_sequences,g4 Nh6 e4 Ng8 Nh3
9.415399,9.401765,random_legal_game_sequences,h4 h6 Rh2 Nf6 h5
8.455882,9.791724,random_legal_game_sequences,d3 g6 Nc3 e6 Nb1
5.7099833,10.3041525,random_legal_game_sequences,Nf3 c6 Nc3 e5 Nxe5
11.794768,9.070983,random_legal_game_sequences,a3 f5 Ra2 a5 c4
7.6565933,5.3841295,random_legal_game_sequences,e3 c5 Qe2 h6 f3
9.971646,11.17606,random_legal_game_sequences,c3 Nf6 b3 c6 a3
5.4954185,6.933896,random_legal_game_sequences,b3 c5 Nf3 Nh6 Nc3
13.105526,7.7209144,random_legal_game_sequences,f3 a5 e4 g6 h4
10.933111,9.175768,random_legal_game_sequences,a3 b5 c4 d5 Ra2
7.338067,10.410608,random_legal_game_sequences,f3 c6 e4 Na6 g4
5.051585,8.983913,random_legal_game_sequences,Nc3 g6 Nh3 e5 Nd5
9.594434,11.003752,random_legal_game_sequences,h4 Nf6 a3 h6 d4
11.582732,8.236731,random_legal_game_sequences,d3 h6 Bg5 a5 e4
4.1934724,7.8402286,random_legal_game_sequences,d3 Nh6 Na3 f5 f4
9.687934,10.81071,random_legal_game_sequences,h3 Nf6 h4 e6 b4
5.4877014,10.6385,random_legal_game_sequences,Nf3 a5 a4 e6 b3
8.383136,7.502489,random_legal_game_sequences,b4 c5 e3 Qc7 h3
10.028613,7.5029783,random_legal_game_sequences,d4 e6 Bh6 g6 Bg5
13.038929,6.7874017,random_legal_game_sequences,d4 g6 d5 c5 f3
7.681041,6.497044,random_legal_game_sequences,h4 Nc6 c3 Nb4 Qc2
10.541366,7.4224324,random_legal_game_sequences,b3 b6 d3 e6 Bf4
12.366181,7.570082,random_legal_game_sequences,a4 d5 g4 b6 c4
3.9160347,8.519555,random_legal_game_sequences,Nh3 Na6 b3 g5 Na3
8.016033,8.983085,random_legal_game_sequences,a4 a5 g3 Nf6 f3
10.908466,11.61886,random_legal_game_sequences,h4 Na6 b3 f6 f4
3.9351692,7.283894,random_legal_game_sequences,c3 Nh6 f4 b6 g4
7.8185387,8.784616,random_legal_game_sequences,d4 f5 g3 Nf6 Bf4
8.3949795,6.9703403,random_legal_game_sequences,f3 b6 c4 Bb7 Qb3
5.376646,6.7649403,random_legal_game_sequences,g3 c5 d4 Nh6 e3
5.3423595,10.883001,random_legal_game_sequences,Nc3 f6 a4 e6 d4
11.179659,11.428689,random_legal_game_sequences,g4 Na6 g5 c5 a3
5.2884336,9.932601,random_legal_game_sequences,Nc3 h6 Nd5 e5 e4
10.183624,10.834278,random_legal_game_sequences,b3 Nf6 Ba3 Na6 Bd6
9.151597,8.119022,random_legal_game_sequences,g3 d6 d4 Kd7 f3
7.72263,11.57283,random_legal_game_sequences,e3 d6 Nc3 h6 g4
5.2588067,6.705665,random_legal_game_sequences,h4 g5 e3 Nh6 b3
6.235639,11.173778,random_legal_game_sequences,Na3 c5 Nb5 a5 b4
9.216542,10.658792,random_legal_game_sequences,a4 Nc6 d4 Nf6 b3
6.3317723,10.646831,random_legal_game_sequences,Nc3 a6 g4 Ra7 Rb1
8.30576,5.907567,random_legal_game_sequences,c3 a5 Qa4 e6 g4
9.972529,9.224947,random_legal_game_sequences,h4 h5 Rh3 e5 Rb3
7.6166005,6.7866507,random_legal_game_sequences,c4 e6 Qc2 h5 Nc3
9.384932,6.206363,random_legal_game_sequences,c4 c6 b4 Qa5 bxa5
4.1729584,7.662796,random_legal_game_sequences,a3 Nh6 c4 c5 Qc2
6.1744804,10.856984,random_legal_game_sequences,Na3 Nf6 Nb5 d5 f4
8.34872,7.3460813,random_legal_game_sequences,h4 c5 d4 Qc7 Bf4
13.366965,6.8763547,random_legal_game_sequences,f3 a6 g3 g5 d4
4.1324053,8.273471,illegal_game_sequences,Na3 Nh6 d1 e1 h3
10.755399,11.1264,illegal_game_sequences,h3 Na6 b4 Rh4 b2
5.4924865,8.073684,illegal_game_sequences,g4 Nf6 Nh3 Nh7 Nd2
11.812511,8.29621,illegal_game_sequences,e3 b5 d3 Ne5 h3
13.053924,7.6197824,illegal_game_sequences,f3 h2 h7 h6 h4
4.6538644,7.7738338,illegal_game_sequences,f1 f7 Nh3 c5 Bb2
7.491249,9.3481455,illegal_game_sequences,g4 b6 d8 Nc6 d5
10.442078,10.987555,illegal_game_sequences,h6 Na6 Ba3 b6 Bf3
8.024345,9.091038,illegal_game_sequences,h7 a6 b6 Nf6 h4
6.766777,9.278052,illegal_game_sequences,f4 c5 Nd2 e2 Ne4
12.473314,6.84336,illegal_game_sequences,c4 g4 d4 b5 h3
8.600884,8.032279,illegal_game_sequences,b4 f7 Ba3 Kf7 c4
9.14395,11.146307,illegal_game_sequences,c2 Nc6 h3 Nb8 h4
8.779357,6.5046773,illegal_game_sequences,d3 f5 d7 a2 Qd2
9.795166,7.6518116,illegal_game_sequences,c5 a6 g3 h2 Bh3
10.869236,7.454583,illegal_game_sequences,f6 g6 e4 a6 Bc4
13.014929,7.535232,illegal_game_sequences,f4 h5 f8 a5 e2
8.129762,7.5357533,illegal_game_sequences,c4 e6 a4 Qg2 Nf7
7.8243756,6.1680675,illegal_game_sequences,e3 Nf2 b6 e6 Qf3
9.438562,10.546948,illegal_game_sequences,c7 Ng1 Bf4 e5 a4
13.364351,6.84331,illegal_game_sequences,g1 e1 a4 d5 f3
11.232302,7.646103,illegal_game_sequences,h7 h6 h6 g6 Be2
12.02418,7.1827974,illegal_game_sequences,c4 h1 g3 c6 e3
10.928624,6.8967338,illegal_game_sequences,b4 h5 d3 d4 Bc4
9.877433,6.4556403,illegal_game_sequences,g6 e5 Kd6 h5 Kd3
6.35737,10.973492,illegal_game_sequences,Na3 h6 Rb1 h6 Nd3
12.781807,7.9904547,illegal_game_sequences,a3 h5 a4 d8 f4
4.75163,7.765373,illegal_game_sequences,d3 c5 Nh3 c2 a6
12.34209,8.268762,illegal_game_sequences,Na3 c5 c8 e2 d3
6.8917804,10.273826,illegal_game_sequences,Nb3 e5 h4 Na6 b3
3.156985,8.706179,illegal_game_sequences,Nh6 d6 d4 c5 Qc6
10.922568,11.355081,illegal_game_sequences,e2 Na6 a4 e6 c8
10.528766,8.792077,illegal_game_sequences,g1 a5 Bg5 Rd6 b3
5.3980994,6.8558908,illegal_game_sequences,g3 c5 g6 Nh6 d2
8.599507,10.016999,illegal_game_sequences,b3 e5 Na5 Be7 b8
8.128286,11.053773,illegal_game_sequences,c3 a1 Nf3 Ba3 g8
9.028184,11.02248,illegal_game_sequences,Nd6 Nc6 g7 Rb8 g4
10.237892,7.3313456,illegal_game_sequences,c2 h6 g7 b5 Bxh6
10.675018,7.3955145,illegal_game_sequences,d3 e5 a3 h6 Bg5
11.715515,7.079977,illegal_game_sequences,c4 f6 g3 b8 a1
8.752591,6.7144904,illegal_game_sequences,g5 f5 d4 g5 Qf7
7.7238774,7.5797873,illegal_game_sequences,e3 e6 Ng7 Qf6 Ne2
11.975079,7.3892565,illegal_game_sequences,g3 d3 b5 e5 h3
4.8204384,8.877307,illegal_game_sequences,Nh3 Ne1 Nh6 Nb4 Nh5
4.312844,9.16779,illegal_game_sequences,Nc2 b8 Nh4 f5 g3
10.237721,7.7479277,illegal_game_sequences,d4 e5 Bf4 g6 Bb5
12.753298,6.541815,illegal_game_sequences,g2 b5 c5 g6 g4
7.616715,9.912109,illegal_game_sequences,g4 b4 Bg8 Na6 f4
12.602379,7.104011,illegal_game_sequences,g4 a5 a3 b3 f4
5.6806555,10.086744,illegal_game_sequences,Na8 Nc7 Ne5 b6 d4
12.061999,8.4846115,illegal_game_sequences,b3 Ne5 d1 h6 h4
8.689142,6.1316495,illegal_game_sequences,c4 f5 Qc2 a5 Qf7
8.786856,8.371383,illegal_game_sequences,d3 f5 Bg4 Kf7 Ne4
8.973078,11.371909,illegal_game_sequences,b1 Na6 Nf3 d5 Na2
4.8547845,8.910702,illegal_game_sequences,Nc3 e4 Nh3 Nc6 f5
12.444589,7.464919,illegal_game_sequences,a1 f6 e2 h5 a4
5.1784887,7.059485,illegal_game_sequences,Ne6 g6 c3 Nh6 b2
7.9506545,11.732816,illegal_game_sequences,d3 h1 Nc3 e1 h4
6.0399184,7.474557,illegal_game_sequences,c4 h3 Qh3 Bb4 Nh3
9.814127,8.498793,illegal_game_sequences,f3 Nf6 e2 b1 Kf2
9.145165,11.555131,illegal_game_sequences,g5 Nf6 Nf3 d5 f1
9.670083,7.454956,illegal_game_sequences,d4 e5 Bh6 Nd8 g3
5.786968,10.396537,illegal_game_sequences,Nc3 c7 Ne4 b5 Nb2
10.332461,9.032677,illegal_game_sequences,c8 h5 Ba6 c5 Ne3
6.5180764,9.185586,illegal_game_sequences,d7 a5 Nf3 d5 Nd7
12.90354,6.9742603,illegal_game_sequences,g4 b5 c4 d8 f6
9.792564,7.5931025,illegal_game_sequences,d3 f6 a1 a6 Bh8
9.772296,7.342071,illegal_game_sequences,d3 h5 Bh8 f1 b3
5.751009,7.459354,illegal_game_sequences,g3 f5 e3 Ke4 Nh3
